# Open English WordNet 2024 (CC BY 4.0), lemma -> synsets in sense order. See THIRD_PARTY.md
alpha-terpinene	84807
alpha-tocopheral	78846
alpha_and_omega	81840,35659
alpha_blocker	14409
alpha_brass	78843
alpha_bronze	78844
alpha_centauri	49464
alpha_crucis	49465
alpha_decay	71797
alpha_fetoprotein	80651
alpha_foetoprotein	80651
alpha_geminorum	49685
alpha_globulin	78901
alpha_iron	78845
alpha_methyl_dopa	20665
alpha_orionis	49587
alpha_particle	49466
alpha_privative	34118
alpha_radiation	62101
alpha_ray	62101
alpha_receptor	30861
alpha_rhythm	62102
alpha_software	35453
alpha_test	31838
alpha_wave	62102
alphabet	35098,32211
alphabet_soup	45743,41123
alphabetic_character	36878
alphabetic_script	34396
alphabetic_writing	34396
alphabetisation	5157
alphabetiser	52653
alphabetization	5157
alphabetizer	52653
alphanumeric_characters	35104
alphanumeric_display	17367
alphanumerics	35104
alphavirus	6817
alphonse_bertillon	58950
alphonse_capone	59127
alpine_anemone	63431
alpine_ash	66345
alpine_azalea	65879
alpine_bearberry	65835
alpine_besseya	68948
alpine_celery_pine	63072
alpine_clover	63566
alpine_clubmoss	70611
alpine_coltsfoot	64673
alpine_enchanter's_nightshade	66372
alpine_fir	62938
alpine_glacier	49467
alpine_gold	64675
alpine_golden_chain	67285
alpine_goldenrod	64836
alpine_hulsea	64675
alpine_lady_fern	70469
alpine_lift	24510
alpine_milk_vetch	67144
alpine_mouse-ear	63823
alpine_salamander	8338
alpine_scurvy	76009
alpine_sunflower	64879
alpine_totara	63084
alpine_type_of_glacier	49467
alpine_woodsia	70507
alpinia	66446
alpinia_galanga	66447
alpinia_officinalis	66448
alpinia_officinarum	66448
alpinia_purpurata	66449
alpinia_speciosa	66450
alpinia_zerumbet	66450
alpinism	1583
alpinist	52655
alprazolam	14411
alps	49468
als	75546
alsace	48186
alsatia	48186
alsatian	52656,10962,115742
also-ran	55582
alsobia	68709
alsobia_dianthiflora	68710
alsophila	12022
alsophila_pometaria	12023
alstonia	63643
alstonia_scholaris	63644
alstroemeria	66831
alstroemeria_pelegrina	66832
alstroemeriaceae	66829
alt	74113
altace	22422
altai_mountains	49469
altaic	52054,37459,113341
altaic_language	37459
altair	49470
altar	14413,14412
altar_boy	52657
altar_girl	82613
altar_wine	43226
altarpiece	14414
altay_mountains	49469
altazimuth	14415
altcoin	82887
alter_ego	52658
alterability	26420
alteration	39535,914,1960
altercation	38911
altering	3532
alternanthera	63905
alternanthera_philoxeroides	63906
alternate	57952,85541,96876,87955,85542,85539,102555,108958,102554,107895
alternating_current	62103
alternating_electric_current	62103
alternation	5155
alternation_of_generations	62104
alternative	31792,108958,101937,102163
alternative_birth	71798
alternative_birthing	71798
alternative_energy	62105
alternative_medicine	3102
alternative_pleading	35424
alternator	14416
althaea	65594
althea	65594
althea_gibson	59739
althea_officinalis	65595
althea_rosea	65592
altimeter	14417
altitude	28428,74455,74113
altitude_sickness	75211
alto	52659,37107,37106,27685,27684,105433,105423,105422
alto_clef	37044
alto_relievo	14418
alto_rilievo	14418
alto_saxophonist	52660
altocumulus	49471
altocumulus_cloud	49471
altogether	77466,117049,117368,118006
altoist	52660
alton_glenn_miller	60737
altoona	49155
altostratus	49472
altostratus_cloud	49472
altruism	26868
altruist	56479
alula	11453,9761
alum	78378,78377,14419,52661
alumbloom	68551
alumina	79431
aluminate	79432
aluminium	78376
aluminium_bronze	78859
aluminium_chloride	80561
aluminium_foil	14420
aluminium_hydroxide	79433
aluminium_nitrate	83041
aluminium_oxide	79431
aluminum	78376
aluminum_bronze	78859
aluminum_business	44102
aluminum_chloride	80561
aluminum_foil	14420
aluminum_hydroxide	79433
aluminum_industry	44102
aluminum_oxide	79431
alumna	82558
alumnus	82159
alumroot	68551
alundum	79434
alupent	20650
alvar_aalto	58722
alveolar	38555,113345,113346
alveolar_arch	29338
alveolar_artery	29459
alveolar_bed	29760
alveolar_consonant	38555
alveolar_ectasia	75323
alveolar_point	28938
alveolar_process	29339
alveolar_resorption	75411
alveolar_rhabdomyosarcoma	76265
alveolar_rhabdosarcoma	76265
alveolar_ridge	29339
alveolitis	76336,76335
alveolus	30450,29210
alvin_ailey	58745
alyssum	64117,64118
alytes	8441
alytes_cisternasi	8443
alytes_obstetricans	8442
alzheimer's	77148
alzheimer's_disease	77148
alzheimers	77148
am	36199,34005,82460,78379,82460,118717,118717
amabilis_fir	62932
amadavat	7837
amaethon	51090
amah	58573,55648
amalgam	78819,43680
amalgamation	6346
amalgamator	52664
amandine_aurore_lucie_dupin	61291
amanita	69549
amanita_caesarea	69550
amanita_mappa	69551
amanita_muscaria	69552
amanita_phalloides	69553
amanita_rubescens	69554
amanita_verna	69555
amanuensis	57793
amaranth	63899,63898
amaranth_family	63896
amaranthaceae	63896
amaranthus	63897
amaranthus_albus	63900
amaranthus_caudatus	63901
amaranthus_cruentus	63902
amaranthus_graecizans	63900
amaranthus_hybridus_erythrostachys	63902
amaranthus_hybridus_hypochondriacus	63902
amaranthus_hypochondriacus	63903
amaranthus_spinosus	63904
amarelle	67801,42337
amaretto	43330
amarillo	49190
amaryllidaceae	66742
amaryllis	66743
amaryllis_belladonna	66745
amaryllis_family	66742
amastia	75108
amaterasu	51267
amaterasu_omikami	51267
amateur	52662,52663,109039,109043
amateurishness	31082
amateurism	33814
amati	58772,14421
amativeness	40598
amatungulu	63652
amauropelta	70639
amaurosis	75493
amazement	40715
amazon	52665,49473,52666,9338
amazon_ant	11644
amazon_river	49473
amazona	9337
ambage	38413
ambages	2048
ambassador	52668,52669
ambassadorship	2938
ambassadress	52670
amber	27554,79839,100814
amber_lily	66837
amberbell	66884
amberboa	64337
amberboa_moschata	64338
amberfish	13708
ambergris	78734
amberjack	13708
ambiance	77818,46196
ambidexterity	28098
ambidextrousness	28098
ambience	77818,46196
ambiguity	35660,26828
ambit	28397
ambition	40570,26883,94021
ambitiousness	26883
ambivalence	40564
ambivalency	40564
ambiversion	25844
amble	1343,94470
ambler	57210
ambloplites	13624
ambloplites_rupestris	13626
amblygonite	78527
amblyopia	75494
amblyrhynchus	8575
amblyrhynchus_cristatus	8576
ambo	17157
amboceptor	83679
amboina_pine	63058
amboyna	67413,67412
amboyna_pine	63058
ambrogio_damiano_achille_ratti	61070
ambrose	58773
ambrose_bierce	58960
ambrose_burnside	59085
ambrose_everett_burnside	59085
ambrose_gwinett_bierce	58960
ambrosia	79140,64341,41317,41316
ambrosia_artemisiifolia	64342
ambrosia_psilostachya	64344
ambrosia_trifida	64343
ambrosiaceae	64340
ambulacrum	12186
ambulance	14422
ambulance_chaser	52671
ambulant_plague	75707
ambulation	1342
ambulatory	14423,113353,107136
ambulatory_plague	75707
ambuscade	6392,90473
ambush	6392,90473,90498
ambusher	52672
ambystoma	8350
ambystoma_maculatum	8353
ambystoma_mexicanum	8355
ambystoma_talpoideum	8352
ambystoma_tigrinum	8354
ambystomatidae	8349
ambystomid	8351
ambystomid_salamander	8351
amd	76329
ameba	7100
amebiasis	75872
amebic_dysentery	75873
amebiosis	75872
amedeo_avogadro	58843
amedeo_modigliani	60760
amedeo_modigliano	60760
ameer	54225
ameiuridae	13378
ameiurus	13379
ameiurus_melas	13381
amelanchier	67702
amelanchier_alnifolia	67704
amelanchier_bartramiana	67705
amelia	77514
amelia_earhart	59474
amelioration	1223
ameloblast	30053
amelogenesis	71799
amen	51115
amen-ra	51116
amen_cadence	38195
amen_corner	14424
amenability	27246
amenableness	27246
amended_return	35369
amendment	6412,36331
amends	70995,361
amenhotep_iv	58747
amenia	76597
amenities	71429
amenity	26602
amenorrhea	76597
amenorrhoea	76597
ament	63162
amentia	31069
amentiferae	66226
amercement	71057
america	48696,49474
american	52380,37600,52379,115459,115458
american-indian_language	37301
american_agave	67009
american_alligator	8698
american_aloe	67007
american_angelica_tree	63775
american_antelope	12867
american_arborvitae	63039
american_arrowroot	66424
american_aspen	68239
american_badger	12975
american_baptist_convention	44226
american_barberry	63299
american_basswood	65733
american_beech	65978
american_bison	12749
american_bittern	10403
american_bittersweet	68307
american_black_bear	11129
american_blight	11827
american_bog_asphodel	66951
american_brooklime	69003
american_buffalo	12749
american_bugbane	63450
american_capital	48803
american_centaury	66150
american_chameleon	8607
american_cheese	42951
american_chestnut	65984
american_civil_war	6666
american_cockroach	11709
american_columbo	66124
american_coot	10442
american_copper	11994
american_crab_apple	67759
american_cranberry	65904
american_cranberry_bush	67981
american_crayfish	10252
american_creeper	8112
american_cress	64134
american_crow	8046
american_dewberry	67857,67856
american_dog_tick	9100
american_dog_violet	66596
american_dogwood	69275
american_dream	40571
american_dwarf_birch	66079
american_eagle	8258
american_egret	10391
american_elder	67972
american_elk	12880,12875
american_elm	66679
american_english	37600
american_english_orthography	82646
american_english_spelling	82646
american_falls	49475
american_featherfoil	65192
american_federalist_party	45041
american_federation_of_labor	44894
american_federation_of_labor_and_congress_of_industrial_organizations	44895
american_feverfew	64762
american_flag	14426
american_flagfish	7369
american_fly_honeysuckle	67953
american_flying_squirrel	12435
american_football	2332
american_football_game	2332
american_foxhound	10857
american_frogbit	67656
american_frontier	47076
american_gallinule	10437
american_gentian	66124
american_germander	68906
american_ginseng	63787
american_gray_birch	66072
american_green_toad	8435
american_grey_birch	66072
american_hackberry	66696
american_harvest_mouse	12291
american_hazel	66106
american_hellebore	66954
american_holly	68353
american_hop	66644
american_hornbeam	66096
american_indian	37301
american_indian_day	81530
american_indian_language	37301
american_ivy	70223
american_kestrel	8241
american_labor_party	45031
american_lady_crab	10215
american_language	37600
american_larch	62921
american_laurel	65865
american_legion	44860
american_leishmaniasis	75903
american_licorice	67261
american_lime	65733
american_liquorice	67261
american_lobster	42556,10238
american_lotus	63395
american_magpie	8069
american_maidenhair_fern	70531
american_marten	12994
american_mastodon	13311
american_mastodont	13311
american_merganser	9560
american_mink	12946
american_mistletoe	68267,68259
american_mountain_ash	67875
american_oil_palm	67535
american_olive	66208
american_organ	14427
american_oriole	8001
american_parasol	69611
american_parsley_fern	70547
american_party	45032
american_pasqueflower	63496
american_pennyroyal	68791
american_persimmon	68423
american_pit_bull_terrier	10879
american_plaice	14180
american_plan	71723
american_plane	68591
american_pulsatilla	63496
american_quaking_aspen	68239
american_raspberry	67864
american_rattlebox	67199
american_red_elder	67976
american_red_plum	67776
american_red_squirrel	12415
american_redstart	7979
american_revised_version	34859
american_revolution	6667
american_revolutionary_leader	52381
american_revolutionary_war	6667
american_robin	7921
american_rock_brake	70547
american_sable	12994
american_saddle_horse	12550
american_samoa	48452
american_shrew_mole	9719
american_sign_language	37127
american_smelt	42594
american_smokewood	68370
american_smooth_dogfish	7611
american_spelling	82646
american_spicebush	63341
american_spikenard	63777
american_staffordshire_terrier	10879
american_standard_code_for_information_interchange	34373
american_standard_version	34859
american_star_grass	66765
american_state	46958
american_stock_exchange	14428
american_sweet_chestnut	65984
american_sweet_gum	66241
american_sycamore	68591
american_toad	8433
american_turkey_oak	66035
american_twinflower	67949
american_virgin_islands	47398
american_wall_fern	70363
american_war_of_independence	6667
american_water_ouzel	8187
american_water_shrew	9728
american_water_spaniel	10940
american_watercress	64178,64134
american_white_birch	66071
american_white_oak	66019
american_white_pine	62893
american_widgeon	9522
american_wistaria	67487
american_wisteria	67487
american_woodcock	10517
american_wormseed	63925
americana	14425
americanisation	71800
americanism	27099,38361,2032
americanization	71800
americanness	83606
americium	78379
americus_vespucius	61778
amerigo_vespucci	61778
amerind	37301,115462
amerind_language	37301
amerindian	51799
amerindian_language	37301
amerindian_race	82700
amethopterin	20664
amethyst	78857,100816
amethystine_python	8957
ametria	75771
ametropia	75495
amex	14428
amhara	52156
amharic	37859,113357
amharic_language	37859
amia	14060
amia_calva	14061
amiability	40950,26003
amiableness	26003
amianthum	66833
amianthum_muscaetoxicum	66834
amianthum_muscitoxicum	66834
amicability	40657,26004
amicableness	40657,26004
amicus_curiae	52673
amicus_curiae_brief	35344
amide	78865
amidopyrine	14430
amigo	52674
amiidae	14059
amine	78937
amino	78334,113358
amino_acid	78246
amino_group	78334
amino_plastic	78958
amino_resin	78958
aminoaciduria	76389
aminoalkane	78937
aminoalkanoic_acid	78246
aminobenzine	79011
aminobenzoic_acid	78957
aminomethane	78335
aminopherase	80910
aminophylline	14429
aminoplast	78958
aminopyrine	14430
aminotransferase	80910
amiodarone	14431
amir	54225
amish	51990
amish_sect	44250
amitosis	71801
amitriptyline	14432
amitriptyline_hydrochloride	14432
amity	26009,74837
amlodipine_besylate	14433
amman	48133
ammeter	14434
ammine	78960
ammo	14436
ammobium	64346
ammobium_alatum	64347
ammodytes	13943
ammodytidae	13942
ammonal	83147
ammonia	78961,78959
ammonia_alum	78378
ammonia_clock	14435
ammonia_water	78961
ammoniac	78962,113361
ammonification	71802
ammonite	49476
ammonium	78963
ammonium_alum	78378
ammonium_carbamate	78964
ammonium_carbonate	78965
ammonium_chloride	78966
ammonium_hydroxide	78961
ammonium_ion	78963
ammonium_nitrate	80539
ammonium_salt	84726
ammoniuria	76390
ammonoid	49476
ammotragus	12784
ammotragus_lervia	12785
ammunition	14436,78161,35013
ammunition_chest	15832
amnesia	31202
amnesiac	52675,109616
amnesic	52675,113363,109616
amnesic_aphasia	75505
amnestic_aphasia	75505
amnesty	77838,35390,6407,89317
amnio	4824
amniocentesis	4824
amnion	7506
amnionic_fluid	29821
amnios	7506
amniota	7504
amniote	7505
amniotic_cavity	29820
amniotic_fluid	29821
amniotic_sac	7506
amobarbital	14437
amobarbital_sodium	14438
amoeba	7100
amoebiasis	75872
amoebic_dysentery	75873
amoebida	7095
amoebina	7095
amoebiosis	75872
amon	51115
amon-ra	51116
amontillado	43284
amor	51407
amora	52676
amoralism	32615
amoralist	52677
amorality	26976
amorist	52678
amorousness	40903,40598
amorpha	67123
amorpha_californica	67125
amorpha_canescens	67124
amorpha_fruticosa	67126
amorphophallus	63700
amorphophallus_campanulatus	63701
amorphophallus_paeonifolius	63701
amorphophallus_rivieri	63702
amorphophallus_titanum	63703
amorphous_shape	74282
amortisation	5753,5740
amortization	5753,5740
amos	58774,34814
amount	71241,28314,49,32150,98150,98053,97969
amount_of_money	71241
amour	74640
amour_propre	40711
amoxicillin	14439
amoxil	14439
amoy	37487
amoy_language	37487
amp	78772,72844
amperage	62107
ampere	72847,72844
ampere-hour	72842
ampere-minute	72841
ampere-second	72839
ampere-turn	72874
ampersand	36970
amphetamine	14440
amphetamine_sulfate	14441
amphetamine_sulphate	14441
amphibia	8323
amphibian	14443,14442,8326,114849
amphibian_family	8324
amphibian_genus	8325
amphibious_aircraft	14442
amphibious_assault	4999
amphibious_demonstration	4955
amphibious_landing	166
amphibious_operation	4998
amphibious_vehicle	14443
amphibole	78528
amphibole_group	78529
amphibolips	11611
amphibolite	78530
amphibology	35662
amphiboly	35662
amphibrach	38442
amphicarpa	67127
amphicarpa_bracteata	67128
amphicarpaea	67127
amphicarpaea_bracteata	67128
amphictyony	45546
amphidiploid	6745
amphidiploidy	78069
amphigory	35679
amphimixis	72424,39935
amphineura	10075
amphioxidae	7481
amphioxus	7483
amphipod	10296
amphipoda	10295
amphiprion	13872
amphiprion_percula	13874
amphisbaena	8609,51013
amphisbaenia	8609
amphisbaenidae	8608
amphitheater	14445,14444
amphitheatre	14445,14444
amphitheatrum_flavium	16650
amphitropous_ovule	63193
amphiuma	8391
amphiumidae	8389
ampholyte	84804
amphora	14446
amphoteric_electrolyte	84804
amphotericin	14447
ampicillin	14448
ampleness	28339,28298
amplexicaul_leaf	70246
amplification	1820,28320,1789
amplifier	14449
amplitude	40334,28348,28263
amplitude_distortion	62580
amplitude_level	28264
amplitude_modulation	34005
ampoule	21675
ampul	21675
ampule	21675
ampulla	29039,14450
amputation	77952,3385
amputator	52679
amputee	52680
amrinone	14451
amsinckia	68636
amsinckia_grandiflora	68638
amsinckia_intermedia	68637
amsler_grid	32479
amsonia	63645
amsonia_tabernaemontana	63646
amsterdam	48239
amulet	14452
amun	51115
amun_ra	51116
amundsen	58775
amur	49477
amur_privet	66200
amur_river	49477
amusd	36219
amusement	40611,2113
amusement_arcade	14453
amusement_park	46197
amy_lowell	60518
amy_lyon	59889
amygdala	30293
amygdalaceae	67805
amygdalin	79795
amygdaloid	78858,109982
amygdaloid_nucleus	30293
amygdalotomy	3474
amygdalus	67806
amygdalus_communis	67808
amygdalus_communis_amara	67809
amyl	78336
amyl_alcohol	78967
amyl_nitrate	14454
amylase	78917
amyloid	80777,78890,111501
amyloid_plaque	28987
amyloid_protein_plaque	28987
amyloidosis	75332
amylolysis	71803
amylum	80772
amyotonia	77927
amyotrophia	75545
amyotrophic_lateral_sclerosis	75546
amyotrophy	75545
amytal	14438
amyxia	76791
an	36180
an_nafud	49344
an_nefud	49344
ana	51091,46032
anabantidae	13576
anabaptism	33761
anabaptist	51988
anabaptist_denomination	44246
anabas	13577
anabas_testudineus	13578
anabiosis	75317
anabolic_steroid	81108
anabolism	71804
anabrus	11677
anabrus_simplex	11678
anacanthini	13395
anacardiaceae	68363
anacardium	68364
anacardium_occidentale	68365
anachronism	81473,14455,51664
anacin_iii	14268
anaclisis	74633
anaclitic_depression	77117
anacoluthia	38462
anacoluthon	38462
anaconda	8948
anacyclus	64348
anacyclus_pyrethrum	64349
anadama_bread	41819
anadenanthera	63599
anadenanthera_colubrina	63600
anadiplosis	38465
anaemia	77018,75978
anaerobe	6791
anaerobic_exercise	3169
anaesthesia	75115
anaesthetic	14477,116206,110302
anaesthetic_agent	14477
anaesthetist	52703
anagallis	65179
anagallis_arvensis	65181
anagallis_tenella	65182
anagasta	12035
anagasta_kuehniella	12036
anaglyph	14457,14456
anaglyphy	71805
anagnost	52681
anagoge	33815
anagram	34030,88049
anagrams	2475
anagyris	67129
anagyris_foetida	67130
anaheim	48754
anal_intercourse	4322
anal_personality	25831
anal_phase	81283
anal_retentive_personality	25831
anal_sex	4322
anal_sphincter	30664
anal_stage	81283
analbuminemia	75365
analecta	35710
analects	35710
analeptic	14458,111563
analgesia	77962
analgesic	14459,106090
analog	26444,99372
analog-digital_converter	17372
analog-to-digital_converter	17372
analog_clock	14460
analog_computer	14461
analog_watch	14462
analogist	52682
analogue	26444,99372
analogue_computer	14461
analogy	31739,3305,32542
analphabet	52683
analphabetic	52683,113339,99320,106535
analphabetism	31083
analysand	52684
analyser	14464
analysis	3217,31702,34473,38323,32874,3592
analysis_of_variance	32946
analysis_situs	32894
analyst	52686,52693,52685
analytic_geometry	32841
analytic_thinking	31702
analytical_balance	14463
analytical_cubism	46096
analytical_geometry	32841
analytical_review	71699
analyticity	28811
analyzer	14464
anamnesis	35191,31653
anamnestic_reaction	4379
anamnestic_response	4379
anamorphism	71807,71806,14465
anamorphosis	71807,14465
ananas	67621,42308
ananas_comosus	67622
anancasm	84077
ananias	51665
anapaest	38441
anapest	38441
anaphalis	64350
anaphalis_margaritacea	64351
anaphase	71808
anaphor	34031
anaphora	38474,38473
anaphoric_pronoun	34205
anaphoric_relation	73923
anaphrodisia	40595
anaphylactic_antibody	83704
anaphylactic_shock	75345
anaphylaxis	77862
anaplasia	76997
anaplasmosis	76351
anaplasty	3521
anaprox	20973
anapsid	8494
anapsid_reptile	8494
anapsida	8493
anapurna	51217,49485
anarchism	33665
anarchist	52694
anarchist_communism	83852
anarcho-collectivism	83831
anarcho-communism	83852
anarchy	74851
anarhichadidae	13931
anarhichas	13932
anarthria	75514
anas	9514
anas_acuta	9524
anas_americana	9522
anas_clypeata	9523
anas_crecca	9518
anas_discors	9519
anas_penelope	9521
anas_platyrhynchos	9515
anas_querquedula	9520
anas_rubripes	9516
anasa	11741
anasa_tristis	11742
anasarca	76662
anasazi	51807
anaspid	7521
anaspida	7520
anastalsis	71809
anastatica	64119
anastatica_hierochuntica	64120
anastigmat	14466
anastigmatic_lens	14467
anastomosis	29015
anastomotic_vein	29582
anastomus	10352
anastrophe	38476
anastylosis	1270
anathema	52695,39185
anathematisation	948
anathematization	948
anatidae	9506
anatole_france	59632
anatoli_karpov	60269
anatoli_yevgenevich_karpov	60269
anatolia	47141
anatolian	37772
anatolian_language	37772
anatoly_karpov	60269
anatomical	38747,115274,115275
anatomical_reference	38747
anatomical_sphincter	30660
anatomical_structure	28892
anatomist	52696
anatomy	33040,28856,3278
anatotitan	8740
anatoxin	80653
anatropous_ovule	63194
anaxagoras	58776
anaximander	58777
anaximenes	58778
anaximenes_of_miletus	58778
ancestor	52697
ancestor_worship	5252,83845
ancestress	52698
ancestry	44288,27328
anchor	14468,31313,52699,91373,91372
anchor_chain	14469
anchor_light	14470
anchor_ring	74327
anchor_rope	14469
anchorage	48728,71177,46865,135,82164,82228
anchorage_ground	46865
anchorite	57007
anchorman	82754
anchorperson	52699
anchorwoman	82642
anchovy	42494,13465
anchovy_butter	42983
anchovy_dressing	42818
anchovy_paste	42495
anchovy_pear	66295,42309
anchovy_pear_tree	66295
anchovy_pizza	43106
anchovy_sauce	42795
anchusa	68640
anchusa_capensis	68642
anchusa_officinalis	68641
anchusa_riparia	68643
anchylosis	75109
ancien_regime	44026
ancient	52701,52700,108253,107776
ancient_astronaut_hypothesis	83864
ancient_greek	37785
ancient_greek_language	37785
ancient_history	35186,30878
ancient_pine	62891
ancientness	27343
ancients	43568
ancistrodon	9013
ancohuma	49478
anconeous_muscle	29248
ancylidae	10049
ancylostomatidae	9963
ancylus	10050
ancylus_fluviatilis	10051
and_circuit	14471
and_gate	14471
andalucia	46191
andalusia	46191
andaman_marble	68419
andaman_redwood	67413
andaman_sea	49479
andante	81956,38151,104164,118850
andean_condor	8286
andelmin	67132
anders_celsius	59167
andersen	58779
anderson	58784,58783,58782,58781,58780
andes	49480
andesite	78871
andhra_pradesh	48039
andira	67131
andira_inermis	67133
andiron	14472
andorra	48594
andorran	52056,115779
andradite	79466
andre_derain	59390
andre_eglevsky	59503
andre_gide	59742
andre_le_notre	60430
andre_maginot	60557
andre_malraux	60579
andre_markoff	60606
andre_maurois	60654
andre_paul_guillaume_gide	59742
andre_weil	61863
andrea_guarneri	59845
andrea_mantegna	60592
andrea_palladio	60980
andreaea	62727
andreaeales	62726
andreas_vesalius	61775
andrei_andreyevich_gromyko	59841
andrei_arsenevich_tarkovsky	61588
andrei_dimitrievich_sakharov	61283
andrei_gromyko	59841
andrei_markov	60606
andrei_sakharov	61283
andrei_tarkovsky	61588
andrei_voznesenski	61803
andrei_voznesensky	61803
andrena	11570
andrenid	11570
andrenidae	11568
andres_martinez	60861
andres_segovia	61351
andrew	58785
andrew's_clintonia	66988
andrew_carnegie	59135
andrew_dickson_white	61888
andrew_fielding_huxley	60130
andrew_huxley	60130
andrew_jackson	60162
andrew_jackson_downing	59444
andrew_johnson	60223
andrew_lloyd_webber	60482
andrew_marvell	60626
andrew_mellon	60693
andrew_william_mellon	60693
andrew_wyeth	61983
andrews	58786
andrey_markov	60606
andricus	11612
andrija_mohorovicic	60763
androecium	70003
androgen	78982
androgenesis	71810
androgenic_hormone	78982
androgeny	71810
androglossia	27658
androgyne	54980
androgyny	27800
android	14473,82846
andromeda	51040,49481,65893,65825
andromeda_galaxy	45105
andromeda_glaucophylla	65826
andromeda_polifolia	65827
androphobia	77064
andropogon	65256
andropogon_furcatus	65395
andropogon_gerardii	65395
andropogon_scoparius	65394
andropogon_virginicus	65258
androsterone	78984
andryala	64353
andrzej_wajda	61810
andvari	51514
andy_warhol	61832
anecdotalism	83232
anecdote	39108
anecdotist	52702
anechoic_chamber	14474
aneides	8380
aneides_lugubris	8382
anemia	69318,75978,77018
anemia_adiantifolia	69319
anemic_anoxia	75214
anemic_hypoxia	75204
anemoclinometer	84264
anemograph	84263
anemography	5085
anemometer	14475
anemometry	5086
anemone	63430,9859
anemone_canadensis	63432
anemone_cylindrica	63433
anemone_fish	13873
anemone_ludoviciana	63496
anemone_nemorosa	63434
anemone_occidentalis	63497
anemone_pulsatilla	63498
anemone_quinquefolia	63435
anemone_riparia	63436
anemone_sylvestris	63437
anemone_tetonensis	63431
anemone_virginiana	63438
anemonella	63439
anemonella_thalictroides	63440
anemopsis	70242
anemopsis_californica	70243
anencephalia	75769
anencephaly	75769
anergy	75659,75043
aneroid	14476,116212
aneroid_barometer	14476
anesthesia	75115
anesthesiologist	52703
anesthesiology	32989
anesthetic	14477,116206,110302
anesthetic_agent	14477
anesthetist	52703
anesthyl	14478
anestrum	75188
anestrus	75188
anethole	83072
anethum	69191
anethum_graveolens	69192
aneuploidy	75110
aneurin	80994
aneurism	75547
aneurysm	75547
anfo	82995
ang	44725
angara	49482
angara_river	49482
angas	37826
angas_language	37826
angel	49483,51294,57177,52704
angel's_trumpet	69040,69039
angel-wing_begonia	66465
angel_cake	41475
angel_dust	21665
angel_falls	49483
angel_food_cake	41475
angel_shark	7628
angelfish	13866,13860,7628
angelica	69194,42775,42774
angelica_archangelica	69195
angelica_sylvestris	69196
angelim	67132
angelique	69194
angelo_correr	59827
angelo_guiseppe_roncalli	60216
angelology	33509
angelus	34876,40344
angelus_bell	40344
anger	40755,75177,3880,93830,93836
angevin	52182
angevine	52182
angiitis	76337
angina	75865,75560
angina_pectoris	75560
angiocardiogram	14479
angiocarp	63144
angioedema	75620
angiogenesis	71811
angiogenesis_inhibitor	14480
angiogram	14481
angiography	4618
angiohemophilia	75852
angiologist	52705
angiology	32990
angioma	76212
angiopathy	75361
angioplasty	3386
angiopteris	70574
angiopteris_evecta	70574
angiosarcoma	76236
angioscope	14482
angiosperm	63143
angiospermae	63142
angiospermous_tree	70059
angiospermous_yellowwood	63075
angiotelectasia	75063
angiotensin	14483
angiotensin-converting_enzyme	78918
angiotensin-converting_enzyme_inhibitor	14263
angiotensin_converting_enzyme	78918
angiotensin_i	14484
angiotensin_ii	14485
angiotensin_ii_inhibitor	14486
angiotonin	14483
angle	52134,74401,33652,95133,95098,91449,90494,88294
angle-closure_glaucoma	76321
angle_bracket	36974,14487
angle_iron	14487
angle_of_attack	74417
angle_of_dip	74430
angle_of_extinction	74421
angle_of_incidence	74416
angle_of_inclination	74409
angle_of_reflection	74419
angle_of_refraction	74420
angle_of_view	74584
angle_vise	84425
angled_loofah	65562
angledozer	14488
angler	52707,52706,13547
angler_fish	13547
anglerfish	13547
anglesea	47999
anglesea_island	47999
anglesey	47999
anglesey_island	47999
anglewing	11963
angleworm	9977
anglia	47880
anglian	37615
anglican	53672,115636
anglican_catholic	52002
anglican_church	44218
anglican_communion	44218
anglicanism	33745
anglicisation	71812
anglicism	38362,2033
anglicization	71812
angling	2259
anglo-american	52382
anglo-catholicism	33746
anglo-french	37711
anglo-french_language	37711
anglo-german_concertina	16720
anglo-indian	52133,115424
anglo-norman	37711
anglo-norman_language	37711
anglo-saxon	52131,52132,37613,116658
anglo-saxon_deity	51554
anglo-saxon_language	37613
anglomania	31190
anglophil	52708
anglophile	52708
anglophilia	40664
anglophobe	52709
anglophobia	40671
angola	47168
angolan	52057,116213
angolan_capital	47169
angolan_monetary_unit	73151
angolese	52058
angora	48675,12794,12250,11070
angora_cat	11070
angora_goat	12794
angora_rabbit	12250
angostura	70319
angostura_bark	70319
angostura_bridge	14489
angoumois_grain_moth	12061
angoumois_moth	12061
angra_mainyu	51250
angraecum	64954
angrecum	64955
angriness	75177
angry_walk	1378
angst	40805
angstrom	72970
angstrom_unit	72970
anguid_lizard	8646
anguidae	8645
anguilla	47172,13427
anguilla_sucklandii	13429
anguillan	52059,116214
anguillidae	13426
anguilliformes	13423
anguillula	9958
anguillula_aceti	9959
anguis	8649
anguis_fragilis	8650
anguish	40641,77423,93872,93863
angular_acceleration	62348
angular_artery	29462
angular_distance	74403
angular_momentum	27905
angular_position	74112
angular_shape	74269
angular_unit	72652
angular_vein	29583
angular_velocity	62349
angularity	74269,28118
angulation	5087,1990
angus	51092,12717
angus_frank_johnstone_wilson	61937
